|C100|1|1|PART021|55|00|1|20103|35260899000000210001554030000201031700201033|31082026|31082026|4663,50|0|0,00|0,00|4663,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM013|MERCADORIA SINTETICA C 0205|6,000|UN|4663,50|0,00|0|98|5102||4663,50|1,6500|76,95|98|4663,50|7,6000|354,43|CTA_MERC|||||
|C100|1|0|PART022|55|00|1|20104|35260899000000220001554040000201041700201040|03082026|03082026|4866,00|0|0,00|0,00|4866,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM014|MERCADORIA SINTETICA C 0206|7,000|UN|4754,50|0,00|0|02|5405||4754,50|1,6500|78,45|02|4754,50|7,6000|361,34|CTA_MERC|||||
|C170|2|ITEM015|MERCADORIA SINTETICA C 0207|8,000|UN|111,50|0,00|0|04|6101||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C100|0|1|PART023|55|00|1|20105|35260899000000230001554050000201051700201058|06082026|06082026|5407,50|0|0,00|0,00|5407,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM016|MERCADORIA SINTETICA C 0208|1,000|UN|4845,50|0,00|0|06|2102||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM017|MERCADORIA SINTETICA C 0209|2,000|UN|202,50|0,00|0|07|2403||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM018|MERCADORIA SINTETICA C 0210|3,000|UN|359,50|0,00|0|08|1101||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART024|55|00|1|20106|35260899000000240001554060000201061700201065|09082026|09082026|136,50|0|0,00|0,00|136,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM019|MERCADORIA SINTETICA C 0211|4,000|UN|136,50|0,00|0|08|5102||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART025|55|00|1|20107|35260899000000250001554070000201071700201072|12082026|12082026|612,00|0|0,00|0,00|612,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM020|MERCADORIA SINTETICA C 0212|5,000|UN|227,50|0,00|0|50|5405||227,50|1,6500|3,75|50|227,50|7,6000|17,29|CTA_MERC|||||
|C170|2|ITEM001|MERCADORIA SINTETICA C 0213|6,000|UN|384,50|0,00|0|51|6101||384,50|1,6500|6,34|51|384,50|7,6000|29,22|CTA_MERC|||||
|C100|1|0|PART026|55|00|1|20108|35260899000000260001554080000201081700201080|15082026|15082026|1426,50|0|0,00|0,00|1426,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM002|MERCADORIA SINTETICA C 0214|7,000|UN|318,50|0,00|0|60|6102||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM003|MERCADORIA SINTETICA C 0215|8,000|UN|475,50|0,00|0|70|6404||475,50|1,6500|7,85|70|475,50|7,6000|36,14|CTA_MERC|||||
|C170|3|ITEM004|MERCADORIA SINTETICA C 0216|1,000|UN|632,50|0,00|0|73|5101||632,50|1,6500|10,44|73|632,50|7,6000|48,07|CTA_MERC|||||
|C100|1|1|PART027|55|00|1|20109|35260899000000270001554090000201091700201097|18082026|18082026|409,50|0|0,00|0,00|409,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM005|MERCADORIA SINTETICA C 0217|2,000|UN|409,50|0,00|0|73|5102||409,50|1,6500|6,76|73|409,50|7,6000|31,12|CTA_MERC|||||
|C100|0|0|PART028|55|00|1|20110|35260899000000280001554100000201101700201105|21082026|21082026|1158,00|0|0,00|0,00|1158,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM006|MERCADORIA SINTETICA C 0218|3,000|UN|500,50|0,00|0|01|1403||500,50|1,6500|8,26|01|500,50|7,6000|38,04|CTA_MERC|||||
|C170|2|ITEM007|MERCADORIA SINTETICA C 0219|4,000|UN|657,50|0,00|0|02|2101||657,50|1,6500|10,85|02|657,50|7,6000|49,97|CTA_MERC|||||
|C100|1|1|PART029|55|00|1|20111|35260899000000290001554110000201111700201112|24082026|24082026|2245,50|0|0,00|0,00|2245,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM008|MERCADORIA SINTETICA C 0220|5,000|UN|591,50|0,00|0|04|6102||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM009|MERCADORIA SINTETICA C 0221|6,000|UN|748,50|0,00|0|06|6404||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM010|MERCADORIA SINTETICA C 0222|7,000|UN|905,50|0,00|0|07|5101||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART030|55|00|1|20112|35260899000000300001554120000201121700201120|27082026|27082026|682,50|0|0,00|0,00|682,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM011|MERCADORIA SINTETICA C 0223|8,000|UN|682,50|0,00|0|07|5102||0,00|0,0000|0,00|07|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART001|55|00|1|20113|35260899000000010001554130000201131700201133|30082026|30082026|1704,00|0|0,00|0,00|1704,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM012|MERCADORIA SINTETICA C 0224|1,000|UN|773,50|0,00|0|49|5405||773,50|1,6500|12,76|49|773,50|7,6000|58,79|CTA_MERC|||||
|C170|2|ITEM013|MERCADORIA SINTETICA C 0225|2,000|UN|930,50|0,00|0|50|6101||930,50|1,6500|15,35|50|930,50|7,6000|70,72|CTA_MERC|||||
|C100|1|0|PART002|55|00|1|20114|35260899000000020001554140000201141700201140|02082026|02082026|3064,50|0|0,00|0,00|3064,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM014|MERCADORIA SINTETICA C 0226|3,000|UN|864,50|0,00|0|51|6102||864,50|1,6500|14,26|51|864,50|7,6000|65,70|CTA_MERC|||||
|C170|2|ITEM015|MERCADORIA SINTETICA C 0227|4,000|UN|1021,50|0,00|0|60|6404||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM016|MERCADORIA SINTETICA C 0228|5,000|UN|1178,50|0,00|0|70|5101||1178,50|1,6500|19,45|70|1178,50|7,6000|89,57|CTA_MERC|||||
|C100|0|1|PART003|55|00|1|20115|35260899000000030001554150000201151700201158|05082026|05082026|955,50|0|0,00|0,00|955,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM017|MERCADORIA SINTETICA C 0229|6,000|UN|955,50|0,00|0|70|1102||955,50|1,6500|15,77|70|955,50|7,6000|72,62|CTA_MERC|||||
|C100|1|0|PART004|55|00|1|20116|35260899000000040001554160000201161700201165|08082026|08082026|2250,00|0|0,00|0,00|2250,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM018|MERCADORIA SINTETICA C 0230|7,000|UN|1046,50|0,00|0|98|5405||1046,50|1,6500|17,27|98|1046,50|7,6000|79,53|CTA_MERC|||||
|C170|2|ITEM019|MERCADORIA SINTETICA C 0231|8,000|UN|1203,50|0,00|0|01|6101||1203,50|1,6500|19,86|01|1203,50|7,6000|91,47|CTA_MERC|||||
|C100|1|1|PART005|55|00|1|20117|35260899000000050001554170000201171700201172|11082026|11082026|3883,50|0|0,00|0,00|3883,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM020|MERCADORIA SINTETICA C 0232|1,000|UN|1137,50|0,00|0|02|6102||1137,50|1,6500|18,77|02|1137,50|7,6000|86,45|CTA_MERC|||||
|C170|2|ITEM001|MERCADORIA SINTETICA C 0233|2,000|UN|1294,50|0,00|0|04|6404||0,00|0,0000|0,00|04|0,00|0,0000|0,00|CTA_MERC|||||
|C170|3|ITEM002|MERCADORIA SINTETICA C 0234|3,000|UN|1451,50|0,00|0|06|5101||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|0|PART006|55|00|1|20118|35260899000000060001554180000201181700201180|14082026|14082026|1228,50|0|0,00|0,00|1228,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM003|MERCADORIA SINTETICA C 0235|4,000|UN|1228,50|0,00|0|06|5102||0,00|0,0000|0,00|06|0,00|0,0000|0,00|CTA_MERC|||||
|C100|1|1|PART007|55|00|1|20119|35260899000000070001554190000201191700201197|17082026|17082026|2796,00|0|0,00|0,00|2796,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM004|MERCADORIA SINTETICA C 0236|5,000|UN|1319,50|0,00|0|08|5405||0,00|0,0000|0,00|08|0,00|0,0000|0,00|CTA_MERC|||||
|C170|2|ITEM005|MERCADORIA SINTETICA C 0237|6,000|UN|1476,50|0,00|0|49|6101||1476,50|1,6500|24,36|49|1476,50|7,6000|112,21|CTA_MERC|||||
|C100|0|0|PART008|55|00|1|20120|35260899000000080001554200000201201700201205|20082026|20082026|4702,50|0|0,00|0,00|4702,50|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00||||
|C170|1|ITEM006|MERCADORIA SINTETICA C 0238|7,000|UN|1410,50|0,00|0|50|2102||1410,50|1,6500|23,27|50|1410,50|7,6000|107,20|CTA_MERC|||||
|C170|2|ITEM007|MERCADORIA SINTETICA C 0239|8,000|UN|1567,50|0,00|0|51|2403||1567,50|1,6500|25,86|51|1567,50|7,6000|119,13|CTA_MERC|||||
|C170|3|ITEM008|MERCADORIA SINTETICA C 0240|1,000|UN|1724,50|0,00|0|60|1101||0,00|0,0000|0,00|60|0,00|0,0000|0,00|CTA_MERC|||||
|C990|362|
|F001|0|
|F100|0|PART006|OPERACAO SINTETICA F100 0001|08082026|31|0,00|256,25|02|256,25|1,6500|4,23|02|256,25|7,6000|19,48|02|CTA_OUTRAS|DOC-F100-000001||
|F100|0|PART011|OPERACAO SINTETICA F100 0002|15082026|31|0,00|387,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|03|CTA_OUTRAS|DOC-F100-000002||
|F100|1|PART016|OPERACAO SINTETICA F100 0003|22082026|31|518,25|0,00|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000003||
|F100|0|PART021|OPERACAO SINTETICA F100 0004|29082026|31|0,00|649,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|09|CTA_OUTRAS|DOC-F100-000004||
|F100|0|PART026|OPERACAO SINTETICA F100 0005|05082026|31|0,00|780,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|13|CTA_OUTRAS|DOC-F100-000005||
|F100|1|PART001|OPERACAO SINTETICA F100 0006|12082026|31|911,25|0,00|49|911,25|1,6500|15,04|49|911,25|7,6000|69,26|14|CTA_OUTRAS|DOC-F100-000006||
|F100|0|PART006|OPERACAO SINTETICA F100 0007|19082026|31|0,00|1042,25|50|1042,25|1,6500|17,20|50|1042,25|7,6000|79,21|16|CTA_OUTRAS|DOC-F100-000007||
|F100|0|PART011|OPERACAO SINTETICA F100 0008|26082026|31|0,00|1173,25|51|1173,25|1,6500|19,36|51|1173,25|7,6000|89,17|17|CTA_OUTRAS|DOC-F100-000008||
|F100|1|PART016|OPERACAO SINTETICA F100 0009|02082026|31|1304,25|0,00|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|18|CTA_OUTRAS|DOC-F100-000009||
|F100|0|PART021|OPERACAO SINTETICA F100 0010|09082026|31|0,00|1435,25|70|1435,25|1,6500|23,68|70|1435,25|7,6000|109,08|01|CTA_OUTRAS|DOC-F100-000010||
|F100|0|PART026|OPERACAO SINTETICA F100 0011|16082026|31|0,00|1566,25|73|1566,25|1,6500|25,84|73|1566,25|7,6000|119,04|02|CTA_OUTRAS|DOC-F100-000011||
|F100|1|PART001|OPERACAO SINTETICA F100 0012|23082026|31|1697,25|0,00|98|1697,25|1,6500|28,00|98|1697,25|7,6000|128,99|03|CTA_OUTRAS|DOC-F100-000012||
|F100|0|PART006|OPERACAO SINTETICA F100 0013|30082026|31|0,00|1828,25|99|1828,25|1,6500|30,17|99|1828,25|7,6000|138,95|04|CTA_OUTRAS|DOC-F100-000013||
|F100|0|PART011|OPERACAO SINTETICA F100 0014|06082026|31|0,00|1959,25|01|1959,25|1,6500|32,33|01|1959,25|7,6000|148,90|09|CTA_OUTRAS|DOC-F100-000014||
|F100|1|PART016|OPERACAO SINTETICA F100 0015|13082026|31|2090,25|0,00|02|2090,25|1,6500|34,49|02|2090,25|7,6000|158,86|13|CTA_OUTRAS|DOC-F100-000015||
|F100|0|PART021|OPERACAO SINTETICA F100 0016|20082026|31|0,00|2221,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|14|CTA_OUTRAS|DOC-F100-000016||
|F100|0|PART026|OPERACAO SINTETICA F100 0017|27082026|31|0,00|2352,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|16|CTA_OUTRAS|DOC-F100-000017||
|F100|1|PART001|OPERACAO SINTETICA F100 0018|03082026|31|2483,25|0,00|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|17|CTA_OUTRAS|DOC-F100-000018||
|F100|0|PART006|OPERACAO SINTETICA F100 0019|10082026|31|0,00|2614,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|18|CTA_OUTRAS|DOC-F100-000019||
|F100|0|PART011|OPERACAO SINTETICA F100 0020|17082026|31|0,00|2745,25|49|2745,25|1,6500|45,30|49|2745,25|7,6000|208,64|01|CTA_OUTRAS|DOC-F100-000020||
|F100|1|PART016|OPERACAO SINTETICA F100 0021|24082026|31|2876,25|0,00|50|2876,25|1,6500|47,46|50|2876,25|7,6000|218,60|02|CTA_OUTRAS|DOC-F100-000021||
|F100|0|PART021|OPERACAO SINTETICA F100 0022|31082026|31|0,00|3007,25|51|3007,25|1,6500|49,62|51|3007,25|7,6000|228,55|03|CTA_OUTRAS|DOC-F100-000022||
|F100|0|PART026|OPERACAO SINTETICA F100 0023|07082026|31|0,00|3138,25|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000023||
|F100|1|PART001|OPERACAO SINTETICA F100 0024|14082026|31|3269,25|0,00|70|3269,25|1,6500|53,94|70|3269,25|7,6000|248,46|09|CTA_OUTRAS|DOC-F100-000024||
|F100|0|PART006|OPERACAO SINTETICA F100 0025|21082026|31|0,00|3400,25|73|3400,25|1,6500|56,10|73|3400,25|7,6000|258,42|13|CTA_OUTRAS|DOC-F100-000025||
|F100|0|PART011|OPERACAO SINTETICA F100 0026|28082026|31|0,00|3531,25|98|3531,25|1,6500|58,27|98|3531,25|7,6000|268,38|14|CTA_OUTRAS|DOC-F100-000026||
|F100|1|PART016|OPERACAO SINTETICA F100 0027|04082026|31|3662,25|0,00|99|3662,25|1,6500|60,43|99|3662,25|7,6000|278,33|16|CTA_OUTRAS|DOC-F100-000027||
|F100|0|PART021|OPERACAO SINTETICA F100 0028|11082026|31|0,00|3793,25|01|3793,25|1,6500|62,59|01|3793,25|7,6000|288,29|17|CTA_OUTRAS|DOC-F100-000028||
|F100|0|PART026|OPERACAO SINTETICA F100 0029|18082026|31|0,00|3924,25|02|3924,25|1,6500|64,75|02|3924,25|7,6000|298,24|18|CTA_OUTRAS|DOC-F100-000029||
|F100|1|PART001|OPERACAO SINTETICA F100 0030|25082026|31|4055,25|0,00|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|01|CTA_OUTRAS|DOC-F100-000030||
|F100|0|PART006|OPERACAO SINTETICA F100 0031|01082026|31|0,00|4186,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|02|CTA_OUTRAS|DOC-F100-000031||
|F100|0|PART011|OPERACAO SINTETICA F100 0032|08082026|31|0,00|4317,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|03|CTA_OUTRAS|DOC-F100-000032||
|F100|1|PART016|OPERACAO SINTETICA F100 0033|15082026|31|4448,25|0,00|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000033||
|F100|0|PART021|OPERACAO SINTETICA F100 0034|22082026|31|0,00|4579,25|49|4579,25|1,6500|75,56|49|4579,25|7,6000|348,02|09|CTA_OUTRAS|DOC-F100-000034||
|F100|0|PART026|OPERACAO SINTETICA F100 0035|29082026|31|0,00|4710,25|50|4710,25|1,6500|77,72|50|4710,25|7,6000|357,98|13|CTA_OUTRAS|DOC-F100-000035||
|F100|1|PART001|OPERACAO SINTETICA F100 0036|05082026|31|4841,25|0,00|51|4841,25|1,6500|79,88|51|4841,25|7,6000|367,94|14|CTA_OUTRAS|DOC-F100-000036||
|F100|0|PART006|OPERACAO SINTETICA F100 0037|12082026|31|0,00|4972,25|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|16|CTA_OUTRAS|DOC-F100-000037||
|F100|0|PART011|OPERACAO SINTETICA F100 0038|19082026|31|0,00|5103,25|70|5103,25|1,6500|84,20|70|5103,25|7,6000|387,85|17|CTA_OUTRAS|DOC-F100-000038||
|F100|1|PART016|OPERACAO SINTETICA F100 0039|26082026|31|5234,25|0,00|73|5234,25|1,6500|86,37|73|5234,25|7,6000|397,80|18|CTA_OUTRAS|DOC-F100-000039||
|F100|0|PART021|OPERACAO SINTETICA F100 0040|02082026|31|0,00|5365,25|98|5365,25|1,6500|88,53|98|5365,25|7,6000|407,76|01|CTA_OUTRAS|DOC-F100-000040||
|F100|0|PART026|OPERACAO SINTETICA F100 0041|09082026|31|0,00|5496,25|99|5496,25|1,6500|90,69|99|5496,25|7,6000|417,72|02|CTA_OUTRAS|DOC-F100-000041||
|F100|1|PART001|OPERACAO SINTETICA F100 0042|16082026|31|5627,25|0,00|01|5627,25|1,6500|92,85|01|5627,25|7,6000|427,67|03|CTA_OUTRAS|DOC-F100-000042||
|F100|0|PART006|OPERACAO SINTETICA F100 0043|23082026|31|0,00|5758,25|02|5758,25|1,6500|95,01|02|5758,25|7,6000|437,63|04|CTA_OUTRAS|DOC-F100-000043||
|F100|0|PART011|OPERACAO SINTETICA F100 0044|30082026|31|0,00|5889,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|09|CTA_OUTRAS|DOC-F100-000044||
|F100|1|PART016|OPERACAO SINTETICA F100 0045|06082026|31|6020,25|0,00|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|13|CTA_OUTRAS|DOC-F100-000045||
|F100|0|PART021|OPERACAO SINTETICA F100 0046|13082026|31|0,00|6151,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|14|CTA_OUTRAS|DOC-F100-000046||
|F100|0|PART026|OPERACAO SINTETICA F100 0047|20082026|31|0,00|6282,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|16|CTA_OUTRAS|DOC-F100-000047||
|F100|1|PART001|OPERACAO SINTETICA F100 0048|27082026|31|6413,25|0,00|49|6413,25|1,6500|105,82|49|6413,25|7,6000|487,41|17|CTA_OUTRAS|DOC-F100-000048||
|F100|0|PART006|OPERACAO SINTETICA F100 0049|03082026|31|0,00|6544,25|50|6544,25|1,6500|107,98|50|6544,25|7,6000|497,36|18|CTA_OUTRAS|DOC-F100-000049||
|F100|0|PART011|OPERACAO SINTETICA F100 0050|10082026|31|0,00|175,25|51|175,25|1,6500|2,89|51|175,25|7,6000|13,32|01|CTA_OUTRAS|DOC-F100-000050||
|F100|1|PART016|OPERACAO SINTETICA F100 0051|17082026|31|306,25|0,00|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|02|CTA_OUTRAS|DOC-F100-000051||
|F100|0|PART021|OPERACAO SINTETICA F100 0052|24082026|31|0,00|437,25|70|437,25|1,6500|7,21|70|437,25|7,6000|33,23|03|CTA_OUTRAS|DOC-F100-000052||
|F100|0|PART026|OPERACAO SINTETICA F100 0053|31082026|31|0,00|568,25|73|568,25|1,6500|9,38|73|568,25|7,6000|43,19|04|CTA_OUTRAS|DOC-F100-000053||
|F100|1|PART001|OPERACAO SINTETICA F100 0054|07082026|31|699,25|0,00|98|699,25|1,6500|11,54|98|699,25|7,6000|53,14|09|CTA_OUTRAS|DOC-F100-000054||
|F100|0|PART006|OPERACAO SINTETICA F100 0055|14082026|31|0,00|830,25|99|830,25|1,6500|13,70|99|830,25|7,6000|63,10|13|CTA_OUTRAS|DOC-F100-000055||
|F100|0|PART011|OPERACAO SINTETICA F100 0056|21082026|31|0,00|961,25|01|961,25|1,6500|15,86|01|961,25|7,6000|73,06|14|CTA_OUTRAS|DOC-F100-000056||
|F100|1|PART016|OPERACAO SINTETICA F100 0057|28082026|31|1092,25|0,00|02|1092,25|1,6500|18,02|02|1092,25|7,6000|83,01|16|CTA_OUTRAS|DOC-F100-000057||
|F100|0|PART021|OPERACAO SINTETICA F100 0058|04082026|31|0,00|1223,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|17|CTA_OUTRAS|DOC-F100-000058||
|F100|0|PART026|OPERACAO SINTETICA F100 0059|11082026|31|0,00|1354,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|18|CTA_OUTRAS|DOC-F100-000059||
|F100|1|PART001|OPERACAO SINTETICA F100 0060|18082026|31|1485,25|0,00|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|01|CTA_OUTRAS|DOC-F100-000060||
|F100|0|PART006|OPERACAO SINTETICA F100 0061|25082026|31|0,00|1616,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|02|CTA_OUTRAS|DOC-F100-000061||
|F100|0|PART011|OPERACAO SINTETICA F100 0062|01082026|31|0,00|1747,25|49|1747,25|1,6500|28,83|49|1747,25|7,6000|132,79|03|CTA_OUTRAS|DOC-F100-000062||
|F100|1|PART016|OPERACAO SINTETICA F100 0063|08082026|31|1878,25|0,00|50|1878,25|1,6500|30,99|50|1878,25|7,6000|142,75|04|CTA_OUTRAS|DOC-F100-000063||
|F100|0|PART021|OPERACAO SINTETICA F100 0064|15082026|31|0,00|2009,25|51|2009,25|1,6500|33,15|51|2009,25|7,6000|152,70|09|CTA_OUTRAS|DOC-F100-000064||
|F100|0|PART026|OPERACAO SINTETICA F100 0065|22082026|31|0,00|2140,25|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|13|CTA_OUTRAS|DOC-F100-000065||
|F100|1|PART001|OPERACAO SINTETICA F100 0066|29082026|31|2271,25|0,00|70|2271,25|1,6500|37,48|70|2271,25|7,6000|172,62|14|CTA_OUTRAS|DOC-F100-000066||
|F100|0|PART006|OPERACAO SINTETICA F100 0067|05082026|31|0,00|2402,25|73|2402,25|1,6500|39,64|73|2402,25|7,6000|182,57|16|CTA_OUTRAS|DOC-F100-000067||
|F100|0|PART011|OPERACAO SINTETICA F100 0068|12082026|31|0,00|2533,25|98|2533,25|1,6500|41,80|98|2533,25|7,6000|192,53|17|CTA_OUTRAS|DOC-F100-000068||
|F100|1|PART016|OPERACAO SINTETICA F100 0069|19082026|31|2664,25|0,00|99|2664,25|1,6500|43,96|99|2664,25|7,6000|202,48|18|CTA_OUTRAS|DOC-F100-000069||
|F100|0|PART021|OPERACAO SINTETICA F100 0070|26082026|31|0,00|2795,25|01|2795,25|1,6500|46,12|01|2795,25|7,6000|212,44|01|CTA_OUTRAS|DOC-F100-000070||
|F100|0|PART026|OPERACAO SINTETICA F100 0071|02082026|31|0,00|2926,25|02|2926,25|1,6500|48,28|02|2926,25|7,6000|222,40|02|CTA_OUTRAS|DOC-F100-000071||
|F100|1|PART001|OPERACAO SINTETICA F100 0072|09082026|31|3057,25|0,00|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|03|CTA_OUTRAS|DOC-F100-000072||
|F100|0|PART006|OPERACAO SINTETICA F100 0073|16082026|31|0,00|3188,25|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|04|CTA_OUTRAS|DOC-F100-000073||
|F100|0|PART011|OPERACAO SINTETICA F100 0074|23082026|31|0,00|3319,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|09|CTA_OUTRAS|DOC-F100-000074||
|F100|1|PART016|OPERACAO SINTETICA F100 0075|30082026|31|3450,25|0,00|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|13|CTA_OUTRAS|DOC-F100-000075||
|F100|0|PART021|OPERACAO SINTETICA F100 0076|06082026|31|0,00|3581,25|49|3581,25|1,6500|59,09|49|3581,25|7,6000|272,18|14|CTA_OUTRAS|DOC-F100-000076||
|F100|0|PART026|OPERACAO SINTETICA F100 0077|13082026|31|0,00|3712,25|50|3712,25|1,6500|61,25|50|3712,25|7,6000|282,13|16|CTA_OUTRAS|DOC-F100-000077||
|F100|1|PART001|OPERACAO SINTETICA F100 0078|20082026|31|3843,25|0,00|51|3843,25|1,6500|63,41|51|3843,25|7,6000|292,09|17|CTA_OUTRAS|DOC-F100-000078||
|F100|0|PART006|OPERACAO SINTETICA F100 0079|27082026|31|0,00|3974,25|60|0,00|0,0000|0,00|60|0,00|0,0000|0,00|18|CTA_OUTRAS|DOC-F100-000079||
|F100|0|PART011|OPERACAO SINTETICA F100 0080|03082026|31|0,00|4105,25|70|4105,25|1,6500|67,74|70|4105,25|7,6000|312,00|01|CTA_OUTRAS|DOC-F100-000080||
|F100|1|PART016|OPERACAO SINTETICA F100 0081|10082026|31|4236,25|0,00|73|4236,25|1,6500|69,90|73|4236,25|7,6000|321,96|02|CTA_OUTRAS|DOC-F100-000081||
|F100|0|PART021|OPERACAO SINTETICA F100 0082|17082026|31|0,00|4367,25|98|4367,25|1,6500|72,06|98|4367,25|7,6000|331,91|03|CTA_OUTRAS|DOC-F100-000082||
|F100|0|PART026|OPERACAO SINTETICA F100 0083|24082026|31|0,00|4498,25|99|4498,25|1,6500|74,22|99|4498,25|7,6000|341,87|04|CTA_OUTRAS|DOC-F100-000083||
|F100|1|PART001|OPERACAO SINTETICA F100 0084|31082026|31|4629,25|0,00|01|4629,25|1,6500|76,38|01|4629,25|7,6000|351,82|09|CTA_OUTRAS|DOC-F100-000084||
|F100|0|PART006|OPERACAO SINTETICA F100 0085|07082026|31|0,00|4760,25|02|4760,25|1,6500|78,54|02|4760,25|7,6000|361,78|13|CTA_OUTRAS|DOC-F100-000085||
|F100|0|PART011|OPERACAO SINTETICA F100 0086|14082026|31|0,00|4891,25|04|0,00|0,0000|0,00|04|0,00|0,0000|0,00|14|CTA_OUTRAS|DOC-F100-000086||
|F100|1|PART016|OPERACAO SINTETICA F100 0087|21082026|31|5022,25|0,00|06|0,00|0,0000|0,00|06|0,00|0,0000|0,00|16|CTA_OUTRAS|DOC-F100-000087||
|F100|0|PART021|OPERACAO SINTETICA F100 0088|28082026|31|0,00|5153,25|07|0,00|0,0000|0,00|07|0,00|0,0000|0,00|17|CTA_OUTRAS|DOC-F100-000088||
|F100|0|PART026|OPERACAO SINTETICA F100 0089|04082026|31|0,00|5284,25|08|0,00|0,0000|0,00|08|0,00|0,0000|0,00|18|CTA_OUTRAS|DOC-F100-000089||
|F100|1|PART001|OPERACAO SINTETICA F100 0090|11082026|31|5415,25|0,00|49|5415,25|1,6500|89,35|49|5415,25|7,6000|411,56|01|CTA_OUTRAS|DOC-F100-000090||
