CNPJ;Período;Registros;Tipo Operação;Situação;Código Participante;CNPJ Participante;CPF Participante;Nome Participante;UF Origem/Destino;Número Documento;Série;Chave NF-e;Data Documento;Data Entrada/Saída;Vlr Documento;Vlr Desconto NF;Vlr Mercadoria/Operação;Vlr Frete;Vlr Seguro;Vlr Outras DA;Número Item;Código Item;Descrição Complementar;Descrição Item;NCM;Código Serviço;Código Barra;Tipo Item;Vlr Item;Qtde;Unidade Medida;Vlr Desconto Item;Natureza Crédito;CFOP;Descrição CFOP;CFOP Faturamento;CST ICMS;Vlr Base Cálculo ICMS;Alíquota ICMS;Vlr ICMS;Vlr Base Cálculo ICMS ST;Alíquota ICMS ST;Vlr ICMS ST;CST IPI;Vlr Base Cálculo IPI;Alíquota IPI;Vlr IPI;CST PIS;Vlr Base Cálculo PIS;Qtde Base Cálculo PIS;Alíquota PIS;Qtde Alíquota PIS;Vlr PIS;CST Cofins;Vlr Base Cálculo Cofins;Qtde Base Cálculo Cofins;Alíquota Cofins;Qtde Alíquota Cofins;Vlr Cofins;Conta Contábil;Débito/Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART029;99000000290001;;CLIENTE SINTETICO 029;RS;AS00010029;1;10029;29/08/2026;29/08/2026;2619,00;0,00;2619,00;;;;2;ITEM001;SERVICO SINTETICO A 0057;ITEM OU SERVICO SINTETICO 001;;1202;;09;1366,00;;;0,00;01;;;6933;;;;;;;;;;;;70;1366,00;;1,6500;;22,54;70;1366,00;;7,6000;;103,82;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART030;99000000300001;;CLIENTE SINTETICO 030;SP;AS00010030;1;10030;30/08/2026;30/08/2026;4209,00;0,00;4209,00;;;;1;ITEM002;SERVICO SINTETICO A 0058;ITEM OU SERVICO SINTETICO 002;;1203;;09;1290,00;;;0,00;01;;;1102;;;;;;;;;;;;70;1290,00;;1,6500;;21,29;70;1290,00;;7,6000;;98,04;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART030;99000000300001;;CLIENTE SINTETICO 030;SP;AS00010030;1;10030;30/08/2026;30/08/2026;4209,00;0,00;4209,00;;;;2;ITEM003;SERVICO SINTETICO A 0059;ITEM OU SERVICO SINTETICO 003;;1401;;09;1403,00;;;0,00;01;;;2102;;;;;;;;;;;;73;1403,00;;1,6500;;23,15;73;1403,00;;7,6000;;106,63;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART030;99000000300001;;CLIENTE SINTETICO 030;SP;AS00010030;1;10030;30/08/2026;30/08/2026;4209,00;0,00;4209,00;;;;3;ITEM004;SERVICO SINTETICO A 0060;ITEM OU SERVICO SINTETICO 004;;1701;;09;1516,00;;;0,00;01;;;5102;;;;;;;;;;;;01;1516,00;;1,6500;;25,01;01;1516,00;;7,6000;;115,22;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART001;99000000010001;;FORNECEDOR SINTETICO 001;RJ;AS00010031;1;10031;31/08/2026;31/08/2026;1327,00;0,00;1327,00;;;;1;ITEM005;SERVICO SINTETICO A 0061;ITEM OU SERVICO SINTETICO 005;;1702;;09;1327,00;;;0,00;01;;;5933;;;;;;;;;;;;73;1327,00;;1,6500;;21,90;73;1327,00;;7,6000;;100,85;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;AS00010032;1;10032;01/08/2026;01/08/2026;2841,00;0,00;2841,00;;;;1;ITEM006;SERVICO SINTETICO A 0062;ITEM OU SERVICO SINTETICO 006;;1801;;09;1364,00;;;0,00;01;;;6102;;;;;;;;;;;;01;1364,00;;1,6500;;22,51;01;1364,00;;7,6000;;103,66;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART002;99000000020001;;FORNECEDOR SINTETICO 002;MG;AS00010032;1;10032;01/08/2026;01/08/2026;2841,00;0,00;2841,00;;;;2;ITEM007;SERVICO SINTETICO A 0063;ITEM OU SERVICO SINTETICO 007;;1201;;09;1477,00;;;0,00;01;;;6933;;;;;;;;;;;;02;1477,00;;1,6500;;24,37;02;1477,00;;7,6000;;112,25;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART003;99000000030001;;FORNECEDOR SINTETICO 003;PR;AS00010033;1;10033;02/08/2026;02/08/2026;4542,00;0,00;4542,00;;;;1;ITEM008;SERVICO SINTETICO A 0064;ITEM OU SERVICO SINTETICO 008;;1202;;09;1401,00;;;0,00;01;;;1102;;;;;;;;;;;;02;1401,00;;1,6500;;23,12;02;1401,00;;7,6000;;106,48;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART003;99000000030001;;FORNECEDOR SINTETICO 003;PR;AS00010033;1;10033;02/08/2026;02/08/2026;4542,00;0,00;4542,00;;;;2;ITEM001;SERVICO SINTETICO A 0065;ITEM OU SERVICO SINTETICO 001;;1203;;09;1514,00;;;0,00;01;;;2102;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART003;99000000030001;;FORNECEDOR SINTETICO 003;PR;AS00010033;1;10033;02/08/2026;02/08/2026;4542,00;0,00;4542,00;;;;3;ITEM002;SERVICO SINTETICO A 0066;ITEM OU SERVICO SINTETICO 002;;1401;;09;1627,00;;;0,00;01;;;5102;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART004;99000000040001;;FORNECEDOR SINTETICO 004;SC;AS00010034;1;10034;03/08/2026;03/08/2026;1438,00;0,00;1438,00;;;;1;ITEM003;SERVICO SINTETICO A 0067;ITEM OU SERVICO SINTETICO 003;;1701;;09;1438,00;;;0,00;01;;;5933;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;AS00010035;1;10035;04/08/2026;04/08/2026;3063,00;0,00;3063,00;;;;1;ITEM004;SERVICO SINTETICO A 0068;ITEM OU SERVICO SINTETICO 004;;1702;;09;1475,00;;;0,00;01;;;6102;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART005;99000000050001;;FORNECEDOR SINTETICO 005;RS;AS00010035;1;10035;04/08/2026;04/08/2026;3063,00;0,00;3063,00;;;;2;ITEM005;SERVICO SINTETICO A 0069;ITEM OU SERVICO SINTETICO 005;;1801;;09;1588,00;;;0,00;01;;;6933;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART006;99000000060001;;FORNECEDOR SINTETICO 006;SP;AS00010036;1;10036;05/08/2026;05/08/2026;4875,00;0,00;4875,00;;;;1;ITEM006;SERVICO SINTETICO A 0070;ITEM OU SERVICO SINTETICO 006;;1201;;09;1512,00;;;0,00;01;;;1102;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART006;99000000060001;;FORNECEDOR SINTETICO 006;SP;AS00010036;1;10036;05/08/2026;05/08/2026;4875,00;0,00;4875,00;;;;2;ITEM007;SERVICO SINTETICO A 0071;ITEM OU SERVICO SINTETICO 007;;1202;;09;1625,00;;;0,00;01;;;2102;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART006;99000000060001;;FORNECEDOR SINTETICO 006;SP;AS00010036;1;10036;05/08/2026;05/08/2026;4875,00;0,00;4875,00;;;;3;ITEM008;SERVICO SINTETICO A 0072;ITEM OU SERVICO SINTETICO 008;;1203;;09;1738,00;;;0,00;01;;;5102;;;;;;;;;;;;49;1738,00;;1,6500;;28,68;49;1738,00;;7,6000;;132,09;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART007;99000000070001;;FORNECEDOR SINTETICO 007;RJ;AS00010037;1;10037;06/08/2026;06/08/2026;1549,00;0,00;1549,00;;;;1;ITEM001;SERVICO SINTETICO A 0073;ITEM OU SERVICO SINTETICO 001;;1401;;09;1549,00;;;0,00;01;;;5933;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;AS00010038;1;10038;07/08/2026;07/08/2026;3285,00;0,00;3285,00;;;;1;ITEM002;SERVICO SINTETICO A 0074;ITEM OU SERVICO SINTETICO 002;;1701;;09;1586,00;;;0,00;01;;;6102;;;;;;;;;;;;49;1586,00;;1,6500;;26,17;49;1586,00;;7,6000;;120,54;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART008;99000000080001;;FORNECEDOR SINTETICO 008;MG;AS00010038;1;10038;07/08/2026;07/08/2026;3285,00;0,00;3285,00;;;;2;ITEM003;SERVICO SINTETICO A 0075;ITEM OU SERVICO SINTETICO 003;;1702;;09;1699,00;;;0,00;01;;;6933;;;;;;;;;;;;50;1699,00;;1,6500;;28,03;50;1699,00;;7,6000;;129,12;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART009;99000000090001;;FORNECEDOR SINTETICO 009;PR;AS00010039;1;10039;08/08/2026;08/08/2026;5208,00;0,00;5208,00;;;;1;ITEM004;SERVICO SINTETICO A 0076;ITEM OU SERVICO SINTETICO 004;;1801;;09;1623,00;;;0,00;01;;;1102;;;;;;;;;;;;50;1623,00;;1,6500;;26,78;50;1623,00;;7,6000;;123,35;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART009;99000000090001;;FORNECEDOR SINTETICO 009;PR;AS00010039;1;10039;08/08/2026;08/08/2026;5208,00;0,00;5208,00;;;;2;ITEM005;SERVICO SINTETICO A 0077;ITEM OU SERVICO SINTETICO 005;;1201;;09;1736,00;;;0,00;01;;;2102;;;;;;;;;;;;51;1736,00;;1,6500;;28,64;51;1736,00;;7,6000;;131,94;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART009;99000000090001;;FORNECEDOR SINTETICO 009;PR;AS00010039;1;10039;08/08/2026;08/08/2026;5208,00;0,00;5208,00;;;;3;ITEM006;SERVICO SINTETICO A 0078;ITEM OU SERVICO SINTETICO 006;;1202;;09;1849,00;;;0,00;01;;;5102;;;;;;;;;;;;70;1849,00;;1,6500;;30,51;70;1849,00;;7,6000;;140,52;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART010;99000000100001;;FORNECEDOR SINTETICO 010;SC;AS00010040;1;10040;09/08/2026;09/08/2026;1660,00;0,00;1660,00;;;;1;ITEM007;SERVICO SINTETICO A 0079;ITEM OU SERVICO SINTETICO 007;;1203;;09;1660,00;;;0,00;01;;;5933;;;;;;;;;;;;51;1660,00;;1,6500;;27,39;51;1660,00;;7,6000;;126,16;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART011;99000000110001;;FORNECEDOR SINTETICO 011;RS;AS00010041;1;10041;10/08/2026;10/08/2026;3507,00;0,00;3507,00;;;;1;ITEM008;SERVICO SINTETICO A 0080;ITEM OU SERVICO SINTETICO 008;;1401;;09;1697,00;;;0,00;01;;;6102;;;;;;;;;;;;70;1697,00;;1,6500;;28,00;70;1697,00;;7,6000;;128,97;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART011;99000000110001;;FORNECEDOR SINTETICO 011;RS;AS00010041;1;10041;10/08/2026;10/08/2026;3507,00;0,00;3507,00;;;;2;ITEM001;SERVICO SINTETICO A 0081;ITEM OU SERVICO SINTETICO 001;;1701;;09;1810,00;;;0,00;01;;;6933;;;;;;;;;;;;73;1810,00;;1,6500;;29,87;73;1810,00;;7,6000;;137,56;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART012;99000000120001;;FORNECEDOR SINTETICO 012;SP;AS00010042;1;10042;11/08/2026;11/08/2026;5541,00;0,00;5541,00;;;;1;ITEM002;SERVICO SINTETICO A 0082;ITEM OU SERVICO SINTETICO 002;;1702;;09;1734,00;;;0,00;01;;;1102;;;;;;;;;;;;73;1734,00;;1,6500;;28,61;73;1734,00;;7,6000;;131,78;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART012;99000000120001;;FORNECEDOR SINTETICO 012;SP;AS00010042;1;10042;11/08/2026;11/08/2026;5541,00;0,00;5541,00;;;;2;ITEM003;SERVICO SINTETICO A 0083;ITEM OU SERVICO SINTETICO 003;;1801;;09;1847,00;;;0,00;01;;;2102;;;;;;;;;;;;01;1847,00;;1,6500;;30,48;01;1847,00;;7,6000;;140,37;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART012;99000000120001;;FORNECEDOR SINTETICO 012;SP;AS00010042;1;10042;11/08/2026;11/08/2026;5541,00;0,00;5541,00;;;;3;ITEM004;SERVICO SINTETICO A 0084;ITEM OU SERVICO SINTETICO 004;;1201;;09;1960,00;;;0,00;01;;;5102;;;;;;;;;;;;02;1960,00;;1,6500;;32,34;02;1960,00;;7,6000;;148,96;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART013;99000000130001;;FORNECEDOR SINTETICO 013;RJ;AS00010043;1;10043;12/08/2026;12/08/2026;1771,00;0,00;1771,00;;;;1;ITEM005;SERVICO SINTETICO A 0085;ITEM OU SERVICO SINTETICO 005;;1202;;09;1771,00;;;0,00;01;;;5933;;;;;;;;;;;;01;1771,00;;1,6500;;29,22;01;1771,00;;7,6000;;134,60;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART014;99000000140001;;FORNECEDOR SINTETICO 014;MG;AS00010044;1;10044;13/08/2026;13/08/2026;3729,00;0,00;3729,00;;;;1;ITEM006;SERVICO SINTETICO A 0086;ITEM OU SERVICO SINTETICO 006;;1203;;09;1808,00;;;0,00;01;;;6102;;;;;;;;;;;;02;1808,00;;1,6500;;29,83;02;1808,00;;7,6000;;137,41;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART014;99000000140001;;FORNECEDOR SINTETICO 014;MG;AS00010044;1;10044;13/08/2026;13/08/2026;3729,00;0,00;3729,00;;;;2;ITEM007;SERVICO SINTETICO A 0087;ITEM OU SERVICO SINTETICO 007;;1401;;09;1921,00;;;0,00;01;;;6933;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART015;99000000150001;;FORNECEDOR SINTETICO 015;PR;AS00010045;1;10045;14/08/2026;14/08/2026;5874,00;0,00;5874,00;;;;1;ITEM008;SERVICO SINTETICO A 0088;ITEM OU SERVICO SINTETICO 008;;1701;;09;1845,00;;;0,00;01;;;1102;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART015;99000000150001;;FORNECEDOR SINTETICO 015;PR;AS00010045;1;10045;14/08/2026;14/08/2026;5874,00;0,00;5874,00;;;;2;ITEM001;SERVICO SINTETICO A 0089;ITEM OU SERVICO SINTETICO 001;;1702;;09;1958,00;;;0,00;01;;;2102;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART015;99000000150001;;FORNECEDOR SINTETICO 015;PR;AS00010045;1;10045;14/08/2026;14/08/2026;5874,00;0,00;5874,00;;;;3;ITEM002;SERVICO SINTETICO A 0090;ITEM OU SERVICO SINTETICO 002;;1801;;09;2071,00;;;0,00;01;;;5102;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART016;99000000160001;;CLIENTE SINTETICO 016;SC;AS00010046;1;10046;15/08/2026;15/08/2026;1882,00;0,00;1882,00;;;;1;ITEM003;SERVICO SINTETICO A 0091;ITEM OU SERVICO SINTETICO 003;;1201;;09;1882,00;;;0,00;01;;;5933;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART017;99000000170001;;CLIENTE SINTETICO 017;RS;AS00010047;1;10047;16/08/2026;16/08/2026;3951,00;0,00;3951,00;;;;1;ITEM004;SERVICO SINTETICO A 0092;ITEM OU SERVICO SINTETICO 004;;1202;;09;1919,00;;;0,00;01;;;6102;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART017;99000000170001;;CLIENTE SINTETICO 017;RS;AS00010047;1;10047;16/08/2026;16/08/2026;3951,00;0,00;3951,00;;;;2;ITEM005;SERVICO SINTETICO A 0093;ITEM OU SERVICO SINTETICO 005;;1203;;09;2032,00;;;0,00;01;;;6933;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART018;99000000180001;;CLIENTE SINTETICO 018;SP;AS00010048;1;10048;17/08/2026;17/08/2026;6207,00;0,00;6207,00;;;;1;ITEM006;SERVICO SINTETICO A 0094;ITEM OU SERVICO SINTETICO 006;;1401;;09;1956,00;;;0,00;01;;;1102;;;;;;;;;;;;08;0,00;;0,0000;;0,00;08;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART018;99000000180001;;CLIENTE SINTETICO 018;SP;AS00010048;1;10048;17/08/2026;17/08/2026;6207,00;0,00;6207,00;;;;2;ITEM007;SERVICO SINTETICO A 0095;ITEM OU SERVICO SINTETICO 007;;1701;;09;2069,00;;;0,00;01;;;2102;;;;;;;;;;;;49;2069,00;;1,6500;;34,14;49;2069,00;;7,6000;;157,24;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART018;99000000180001;;CLIENTE SINTETICO 018;SP;AS00010048;1;10048;17/08/2026;17/08/2026;6207,00;0,00;6207,00;;;;3;ITEM008;SERVICO SINTETICO A 0096;ITEM OU SERVICO SINTETICO 008;;1702;;09;2182,00;;;0,00;01;;;5102;;;;;;;;;;;;50;2182,00;;1,6500;;36,00;50;2182,00;;7,6000;;165,83;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART019;99000000190001;;CLIENTE SINTETICO 019;RJ;AS00010049;1;10049;18/08/2026;18/08/2026;1993,00;0,00;1993,00;;;;1;ITEM001;SERVICO SINTETICO A 0097;ITEM OU SERVICO SINTETICO 001;;1801;;09;1993,00;;;0,00;01;;;5933;;;;;;;;;;;;49;1993,00;;1,6500;;32,88;49;1993,00;;7,6000;;151,47;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;AS00010050;1;10050;19/08/2026;19/08/2026;4173,00;0,00;4173,00;;;;1;ITEM002;SERVICO SINTETICO A 0098;ITEM OU SERVICO SINTETICO 002;;1201;;09;2030,00;;;0,00;01;;;6102;;;;;;;;;;;;50;2030,00;;1,6500;;33,50;50;2030,00;;7,6000;;154,28;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART020;99000000200001;;CLIENTE SINTETICO 020;MG;AS00010050;1;10050;19/08/2026;19/08/2026;4173,00;0,00;4173,00;;;;2;ITEM003;SERVICO SINTETICO A 0099;ITEM OU SERVICO SINTETICO 003;;1202;;09;2143,00;;;0,00;01;;;6933;;;;;;;;;;;;51;2143,00;;1,6500;;35,36;51;2143,00;;7,6000;;162,87;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART021;99000000210001;;CLIENTE SINTETICO 021;PR;AS00010051;1;10051;20/08/2026;20/08/2026;6540,00;0,00;6540,00;;;;1;ITEM004;SERVICO SINTETICO A 0100;ITEM OU SERVICO SINTETICO 004;;1203;;09;2067,00;;;0,00;01;;;1102;;;;;;;;;;;;51;2067,00;;1,6500;;34,11;51;2067,00;;7,6000;;157,09;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART021;99000000210001;;CLIENTE SINTETICO 021;PR;AS00010051;1;10051;20/08/2026;20/08/2026;6540,00;0,00;6540,00;;;;2;ITEM005;SERVICO SINTETICO A 0101;ITEM OU SERVICO SINTETICO 005;;1401;;09;2180,00;;;0,00;01;;;2102;;;;;;;;;;;;70;2180,00;;1,6500;;35,97;70;2180,00;;7,6000;;165,68;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART021;99000000210001;;CLIENTE SINTETICO 021;PR;AS00010051;1;10051;20/08/2026;20/08/2026;6540,00;0,00;6540,00;;;;3;ITEM006;SERVICO SINTETICO A 0102;ITEM OU SERVICO SINTETICO 006;;1701;;09;2293,00;;;0,00;01;;;5102;;;;;;;;;;;;73;2293,00;;1,6500;;37,83;73;2293,00;;7,6000;;174,27;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART022;99000000220001;;CLIENTE SINTETICO 022;SC;AS00010052;1;10052;21/08/2026;21/08/2026;2104,00;0,00;2104,00;;;;1;ITEM007;SERVICO SINTETICO A 0103;ITEM OU SERVICO SINTETICO 007;;1702;;09;2104,00;;;0,00;01;;;5933;;;;;;;;;;;;70;2104,00;;1,6500;;34,72;70;2104,00;;7,6000;;159,90;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;AS00010053;1;10053;22/08/2026;22/08/2026;4395,00;0,00;4395,00;;;;1;ITEM008;SERVICO SINTETICO A 0104;ITEM OU SERVICO SINTETICO 008;;1801;;09;2141,00;;;0,00;01;;;6102;;;;;;;;;;;;73;2141,00;;1,6500;;35,33;73;2141,00;;7,6000;;162,72;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART023;99000000230001;;CLIENTE SINTETICO 023;RS;AS00010053;1;10053;22/08/2026;22/08/2026;4395,00;0,00;4395,00;;;;2;ITEM001;SERVICO SINTETICO A 0105;ITEM OU SERVICO SINTETICO 001;;1201;;09;2254,00;;;0,00;01;;;6933;;;;;;;;;;;;01;2254,00;;1,6500;;37,19;01;2254,00;;7,6000;;171,30;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART024;99000000240001;;CLIENTE SINTETICO 024;SP;AS00010054;1;10054;23/08/2026;23/08/2026;6873,00;0,00;6873,00;;;;1;ITEM002;SERVICO SINTETICO A 0106;ITEM OU SERVICO SINTETICO 002;;1202;;09;2178,00;;;0,00;01;;;1102;;;;;;;;;;;;01;2178,00;;1,6500;;35,94;01;2178,00;;7,6000;;165,53;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART024;99000000240001;;CLIENTE SINTETICO 024;SP;AS00010054;1;10054;23/08/2026;23/08/2026;6873,00;0,00;6873,00;;;;2;ITEM003;SERVICO SINTETICO A 0107;ITEM OU SERVICO SINTETICO 003;;1203;;09;2291,00;;;0,00;01;;;2102;;;;;;;;;;;;02;2291,00;;1,6500;;37,80;02;2291,00;;7,6000;;174,12;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART024;99000000240001;;CLIENTE SINTETICO 024;SP;AS00010054;1;10054;23/08/2026;23/08/2026;6873,00;0,00;6873,00;;;;3;ITEM004;SERVICO SINTETICO A 0108;ITEM OU SERVICO SINTETICO 004;;1401;;09;2404,00;;;0,00;01;;;5102;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART025;99000000250001;;CLIENTE SINTETICO 025;RJ;AS00010055;1;10055;24/08/2026;24/08/2026;2215,00;0,00;2215,00;;;;1;ITEM005;SERVICO SINTETICO A 0109;ITEM OU SERVICO SINTETICO 005;;1701;;09;2215,00;;;0,00;01;;;5933;;;;;;;;;;;;02;2215,00;;1,6500;;36,55;02;2215,00;;7,6000;;168,34;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;AS00010056;1;10056;25/08/2026;25/08/2026;4617,00;0,00;4617,00;;;;1;ITEM006;SERVICO SINTETICO A 0110;ITEM OU SERVICO SINTETICO 006;;1702;;09;2252,00;;;0,00;01;;;6102;;;;;;;;;;;;04;0,00;;0,0000;;0,00;04;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;1;00;PART026;99000000260001;;CLIENTE SINTETICO 026;MG;AS00010056;1;10056;25/08/2026;25/08/2026;4617,00;0,00;4617,00;;;;2;ITEM007;SERVICO SINTETICO A 0111;ITEM OU SERVICO SINTETICO 007;;1801;;09;2365,00;;;0,00;01;;;6933;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Débito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART027;99000000270001;;CLIENTE SINTETICO 027;PR;AS00010057;1;10057;26/08/2026;26/08/2026;7206,00;0,00;7206,00;;;;1;ITEM008;SERVICO SINTETICO A 0112;ITEM OU SERVICO SINTETICO 008;;1201;;09;2289,00;;;0,00;01;;;1102;;;;;;;;;;;;06;0,00;;0,0000;;0,00;06;0,00;;0,0000;;0,00;CTA_SERV;Crédito
99999999000199;01/08/2026 a 31/08/2026;A100/A170;0;00;PART027;99000000270001;;CLIENTE SINTETICO 027;PR;AS00010057;1;10057;26/08/2026;26/08/2026;7206,00;0,00;7206,00;;;;2;ITEM001;SERVICO SINTETICO A 0113;ITEM OU SERVICO SINTETICO 001;;1202;;09;2402,00;;;0,00;01;;;2102;;;;;;;;;;;;07;0,00;;0,0000;;0,00;07;0,00;;0,0000;;0,00;CTA_SERV;Crédito
